epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,142,2109530.5,0.6707536741529436,0.3872930022851461,0.33539139333735274,0.6706806477166108,,,,,,194.798025
0,143,1940609.875,1.3068612488366094e-05,0.5,6.534306244183047e-06,1.7078863237107824e-10,,,,,,196.177396
0,144,2156096.0,0.0032018013565093227,0.5,0.0016009006782546614,1.025153192654494e-05,,,,,,197.470662
0,145,3228120.75,7.427077292474234e-05,0.5000083940972708,3.713635148764397e-05,1.6790533909925325e-05,,,,,,198.86837
0,146,1649838.75,0.9197138418490379,0.4598660400940381,0.45985692092451896,0.919695603871667,,,,,,200.250715
0,147,2740880.25,3.84038743445444e-05,0.5,1.92019371722722e-05,1.4748575646715558e-09,,,,,,201.640505
0,148,1184613.75,0.9967693722247222,0.4983932800893555,0.4983846861123611,0.9967521845671115,,,,,,203.039137
0,149,12506045.0,0.913230595484014,0.45688733418824384,0.456615297742007,0.9126868465393607,,,,,,204.399488
0,150,1531937.875,0.888198251346596,0.44410765912651856,0.444099125673298,0.8881811847680927,,,,,,205.87003
0,151,2122607.75,0.8784903953625716,0.43932882476803564,0.4392451976812858,0.8783231730262255,,,,,,207.18564
0,152,1060424.125,0.38321267575611645,0.6915644556880469,0.19167450920476864,0.3830769165279116,,,,,,208.506242
0,153,7919062.0,0.0013076208695066791,0.5,0.0006538104347533396,1.7098723383694035e-06,,,,,,209.897228
0,154,2023596.75,0.2594016734857059,0.6296995279019343,0.12970191416216606,0.25939813896503744,,,,,,211.314737
0,155,2291428.75,0.9017612047415653,0.4508905014441075,0.45088060237078265,0.9017414070295737,,,,,,212.755938
0,156,1567328.375,0.9074121642231812,0.45370972409699384,0.4537060821115906,0.9074048803108441,,,,,,214.15861
0,157,2823857.5,0.007293594551216406,0.5036321947975099,0.003647011762972808,0.007264176758167606,,,,,,215.59463
0,158,2128984.75,0.01456475088234253,0.5072760115019342,0.007282564779106847,0.014551835221696379,,,,,,216.993336
0,159,2951450.25,6.564206693740372e-05,0.5,3.282103346870186e-05,4.30888095181459e-09,,,,,,218.365289
0,160,2405098.0,9.466691168690868e-06,0.5,4.733345584345434e-06,8.961824168336966e-11,,,,,,219.756581
0,161,2253366.25,8.057422564811893e-05,0.5,4.0287112824059464e-05,6.492205838793986e-09,,,,,,221.121219
0,162,1553558.75,0.016888789409225734,0.5084330798660168,0.00844478625366783,0.01686577204735535,,,,,,222.488446
0,163,1288274.875,0.9580542982618498,0.47903097776773806,0.4790271491309249,0.9580466410494242,,,,,,223.90477
0,164,1557857.75,0.005053179489980315,0.5025108384791538,0.0025267491376243434,0.005021518971865313,,,,,,225.264901
0,165,1878466.5,0.8731076134699853,0.43655668302353384,0.43655380673499267,0.8731018609308043,,,,,,226.722827
0,166,1558148.0,0.05307841541654873,0.5264463589810131,0.02654986672619411,0.05288238798038172,,,,,,228.049697
0,167,6292113.5,5.124450951683748e-06,0.5,2.562225475841874e-06,2.625999755621247e-11,,,,,,229.571073
0,168,1517786.625,0.0003953431867131744,0.500173485808655,0.0001976883852509396,0.0003469571701686798,,,,,,230.909964
0,169,2069600.0,0.7023483542407327,0.6706190617362352,0.35118774564373595,0.7023359734088993,,,,,,232.338617
0,170,1615160.375,0.40360757155185867,0.701792051585261,0.20182503861073706,0.40356822512739676,,,,,,233.73254
0,171,13796665.0,0.8473742406661662,0.4244832981388886,0.4236871203330831,0.8457848717402562,,,,,,235.032086
0,172,1498129.5,0.5518301343740816,0.7759110799693709,0.27593092993103996,0.5518123420647738,,,,,,236.410521
0,173,1489977.25,0.9175656150129224,0.4587862591429902,0.4587828075064612,0.9175587117918007,,,,,,237.835417
0,174,18199740.0,0.997754343193463,0.49898439132839245,0.4988771715967315,0.9975399498080187,,,,,,239.268832
0,175,2490822.5,0.39727901770042673,0.6985322693170308,0.19882719427932435,0.39692350277447025,,,,,,240.581455
0,176,3473254.75,0.7670838827838827,0.883531787752925,0.3837188655505634,0.7669967359153962,,,,,,242.018008
0,177,16577970.0,0.995950288476204,0.5,0.497975144238102,0.991916977115834,,,,,,243.319809
0,178,1152869.25,0.0008769949008260556,0.5,0.0004384974504130278,7.691200560749032e-07,,,,,,244.624343
0,179,1632885.25,0.14461378168487826,0.5722898268282016,0.07231314632231209,0.14457388733711787,,,,,,245.980105
0,180,4253906.0,2.2216065065405353e-05,0.5,1.1108032532702677e-05,4.935535469903241e-10,,,,,,247.400061
0,181,1413212.25,0.00010173235670270899,0.5,5.0866178351354495e-05,1.034947240028722e-08,,,,,,248.722344
0,182,6330047.0,3.105598235599104e-05,0.5,1.552799117799552e-05,9.644740400956267e-10,,,,,,250.11783
0,183,6625488.0,2.781241645897295e-05,0.5,1.3906208229486475e-05,7.735305092873494e-10,,,,,,251.533592
0,184,2342199.25,2.1564439721352936e-05,0.5,1.0782219860676468e-05,4.650250604958643e-10,,,,,,252.88295
0,185,6586992.0,3.294289897510981e-06,0.5,1.6471449487554906e-06,1.0852345928842911e-11,,,,,,254.33633
0,186,2709501.25,1.4226237400581902e-05,0.5,7.113118700290951e-06,2.0238583057771532e-10,,,,,,255.743523
0,187,3331494.5,3.092048972755073e-06,0.5,1.5460244863775366e-06,9.560766849915702e-12,,,,,,257.154537
0,188,6953387.0,6.479543617973513e-06,0.5,3.2397718089867566e-06,4.198448549722129e-11,,,,,,258.566829
0,189,1748225.25,0.0003393768518881101,0.5,0.00016968842594405504,1.151766475974842e-07,,,,,,259.898349
0,190,4435897.0,9.386475274789064e-06,0.5,4.693237637394532e-06,8.810591808422644e-11,,,,,,261.302144
0,191,2475878.0,2.8153919354036475e-05,0.5,1.4076959677018238e-05,7.926431749935896e-10,,,,,,262.635105
0,192,1075539.25,0.00021996885931050545,0.5,0.00010998442965525272,4.838629906636494e-08,,,,,,263.958549
0,193,3189659.75,1.5731456177324975e-05,0.5,7.865728088662488e-06,2.4747871345909613e-10,,,,,,265.376206
0,194,2814719.0,3.678858754948065e-05,0.5,1.8394293774740324e-05,1.3534001738858026e-09,,,,,,266.713444
0,195,5585843.5,1.9212751380456625e-05,0.5,9.606375690228312e-06,3.6912981560723794e-10,,,,,,268.147791
0,196,1255138.0,4.2082749538327483e-05,0.5,2.1041374769163742e-05,1.770957808705602e-09,,,,,,269.481368
0,197,2738766.0,0.030709181162268066,0.515338132592802,0.015355648740131326,0.03067522468069267,,,,,,270.916649
0,198,2981336.5,1.9651309350365923e-05,0.5,9.825654675182961e-06,3.8617395918377915e-10,,,,,,272.303825
0,199,2431609.75,9.834461428012972e-06,0.5,4.917230714006486e-06,9.671663157907495e-11,,,,,,273.704899
0,200,3421379.25,1.1424302571163472e-05,0.5,5.712151285581736e-06,1.305146892374923e-10,,,,,,275.100042
0,201,2463871.0,4.2713989970755155e-05,0.5,2.1356994985377577e-05,1.824484939221772e-09,,,,,,276.49944
0,202,2425088.25,4.283998803116642e-05,0.5,2.141999401558321e-05,1.8352645745104819e-09,,,,,,277.874887
0,203,2501132.0,0.00024295502728905575,0.5,0.00012147751364452787,5.9027145285025825e-08,,,,,,279.22269
0,204,1211612.875,0.9792145156626045,0.4896435349175164,0.48960725783130227,0.9791419668656256,,,,,,280.573372
0,205,1556295.125,0.006422570965253829,0.503197295452079,0.0032114661320435567,0.006394411629720175,,,,,,281.946141
0,206,2090075.75,0.0006077881009885623,0.5,0.00030389405049428115,3.694063757032828e-07,,,,,,283.269044
0,207,2183240.75,0.0001803755140702151,0.5,9.018775703510754e-05,3.253532607609436e-08,,,,,,284.671922
0,208,2265037.0,0.07912246525217381,0.5395175142388413,0.039569057793920434,0.079027534648307,,,,,,286.04405
0,209,1700480.25,0.10609272749298852,0.5530361473598072,0.053048932083596505,0.10606987077784413,,,,,,287.424986
0,210,985969.375,0.0002250953137969359,0.5,0.00011254765689846795,5.066790029334104e-08,,,,,,288.740994
0,211,3975304.25,6.396490030180835e-05,0.5,3.1982450150904175e-05,4.091508470620282e-09,,,,,,290.181277
0,212,1062578.625,0.9050388145885291,0.4525419695518904,0.45251940729426454,0.9049936923230377,,,,,,291.512087
0,213,5323259.0,0.03413930528508673,0.5169714325316819,0.01707667516165065,0.033936005845696164,,,,,,292.926886
0,214,4990330.5,0.8868192243351174,0.44351746322961644,0.4434096121675587,0.8866035746637351,,,,,,294.298978
0,215,14300783.0,0.7449354427109001,0.610803542841391,0.3730605662193077,0.7443473050188546,,,,,,295.685226
0,216,2212749.75,0.2063449613612739,0.10317520526239977,0.10317248068063695,0.2063395123416461,,,,,,297.083309
0,217,2012740.75,0.10154655974032886,0.5507627924263307,0.05077578385977957,0.10152321534417694,,,,,,298.495232
0,218,778475.9375,0.0019957967311268693,0.5,0.0009978983655634347,3.983204591976697e-06,,,,,,299.788775
0,219,2859801.75,0.00018675351867651423,0.5,9.337675933825712e-05,3.487687673805915e-08,,,,,,301.141128
0,220,9167036.0,0.7806941096006951,0.8902848042724663,0.39157505412698945,0.7801281908143276,,,,,,302.50156
0,221,7243138.5,0.09715243280209643,0.16697196252536656,0.04858499095603029,0.09703985198508089,,,,,,303.8899
0,222,1235639.375,4.4288127757206005e-05,0.5,2.2144063878603003e-05,1.961438260238601e-09,,,,,,305.232177
0,223,1519685.5,0.000186871533236437,0.5,9.34357666182185e-05,3.492096993413677e-08,,,,,,306.558129
0,224,652895.4375,0.12355673195257856,0.5617485527682945,0.0617873586752591,0.12348870960073936,,,,,,307.86464
0,225,2374655.75,4.681696159791908e-07,0.5,2.340848079895954e-07,2.1918278932610298e-13,,,,,,309.246778
0,226,1783297.375,3.1709207395177106e-05,0.5,1.5854603697588553e-05,1.0054738336303544e-09,,,,,,310.613098
0,227,2832964.5,3.701346147606943e-05,0.5,1.8506730738034714e-05,1.3699963304404756e-09,,,,,,312.02058
0,228,1291452.625,0.00013095787678653865,0.500047108880872,6.548240039033534e-05,9.421565006408686e-05,,,,,,313.361432
0,229,2095161.5,0.09440387453176435,0.5471848039957621,0.04720569390593545,0.09436603888833556,,,,,,314.756495
0,230,4916390.5,0.0001752705240787841,0.5,8.763526203939205e-05,3.071975661085164e-08,,,,,,316.184432
0,231,4615815.0,2.8626274854555707e-05,0.5,1.4313137427277854e-05,8.194636120485683e-10,,,,,,317.616116
0,232,2615354.0,0.0008483734866244667,0.5004146664765883,0.00042420255376890095,0.0008293175125733445,,,,,,319.056675
0,233,137073.796875,0.00026195945673638816,0.5,0.00013097972836819408,6.862275697362362e-08,,,,,,320.348515
0,234,1992575.75,0.491742119107675,0.7458627145684785,0.2458950154978508,0.49170928470384784,,,,,,321.754761
0,235,4285965.5,9.332998589783913e-07,0.5,4.6664992948919564e-07,8.710486267690851e-13,,,,,,323.163563
0,236,1373373.0,2.816003913440867e-05,0.5,1.4080019567204335e-05,7.929878040514279e-10,,,,,,324.532732
0,237,1407925.625,1.5018707677751099e-05,0.5,7.509353838875549e-06,2.255615803097398e-10,,,,,,325.878568
0,238,2102123.25,1.9344291264379473e-05,0.5,9.672145632189737e-06,3.74201604521148e-10,,,,,,327.273186
0,239,2187613.0,2.2512550747041475e-05,0.5,1.1256275373520738e-05,5.068149411381177e-10,,,,,,328.645184
0,240,2452048.25,4.0059102583658043e-05,0.5,2.0029551291829022e-05,1.6047316998080385e-09,,,,,,330.044719
0,241,1282573.875,3.221940921995571e-05,0.5,1.6109704609977855e-05,1.038090330482967e-09,,,,,,331.381552
0,242,1328826.625,0.007625245434568137,0.5037652106134491,0.003813344896199625,0.007529710940506693,,,,,,332.721466
0,243,1372645.875,1.756387322045032e-06,0.5,8.78193661022516e-07,3.084896425040519e-12,,,,,,334.090132
0,244,3967749.5,7.466827769132474e-05,0.5,3.733413884566237e-05,5.575351693388784e-09,,,,,,335.503816
0,245,2985502.75,4.638534470495828e-06,0.5,2.319267235247914e-06,2.1516002033978014e-11,,,,,,336.987798
